# HAGRID cost parameters -- single source of truth for the unified cost function
# version: 0.7-draft   date: 2026-08-14   status: PARAMETERS COMPLETE (1 out-of-scope TODO), do not cite
#
# Cost function (per scenario arm, evaluated on FLEET-WIDE aggregates):
#   C = sum_over_vehicle_types( c_veh * N_veh + c_time * VHT + c_maint_per_km * VKT )
#       + ENERGY_MJ / diesel_lhv_mj_per_l * diesel_price_eur_per_l
#       + overtime_factor * c_time * sum(max(0, durH - overtime_threshold_h))
#       + evening_surcharge_factor * c_time * hours_after_2100
#       + sunday_holiday_surcharge_factor * c_time * hours_on_sun_hol   (annual figures ONLY)
#       + overhead_factor * (all of the above)          <-- ZERO by user decision 2026-08-14
#
# SCOPE: THE HEADLINE KPI IS "DIRECT OPERATING COST", NOT "TOTAL SYSTEM COST" (user decision
# 2026-08-14). C contains four things: driver hours, vehicle capital, spare parts, energy.
# It deliberately contains NO dispatch centre, booking platform, workshop labour, depot,
# administration or management. Use that name in every table and figure -- "total system cost"
# would claim a completeness this model does not deliver.
# WHY OMITTING OVERHEAD IS SAFE, and it is algebra rather than fairness: for an arm-independent
# factor f, C_arm = (1+f) * D_arm, so f cancels EXACTLY in every ratio between arms -- and also
# in the modular break-even bound, because it multiplies both sides of C(1d) = C(baseline).
# A pinned f would be spurious precision on a number that then divides out.
# CHECKED AGAINST THE THREE PLAUSIBLE SCALING LAWS, since f only cancels cleanly if overhead is
# proportional to direct cost:
#   - proportional to direct cost (blanket admin markup)      -> cancels exactly
#   - proportional to fleet size (depot, fleet admin)         -> 1d has FEWER vehicles, so
#     omitting it UNDERSTATES 1d
#   - proportional to demand (dispatch per ride/parcel)       -> parcel and passenger counts are
#     identical across arms by construction -> cancels exactly
# Every case is neutral or conservative for the integration hypothesis; none runs the other way.
# There is also a structural asymmetry in the same direction: the baseline runs TWO operations
# (separate LMD and DRT) while 1c/1d run ONE, so integration saves administration that this model
# cannot see. Omitting overhead forgoes an argument rather than inventing one.
# WHERE THE OMISSION IS NOT NEUTRAL: the AUTONOMY decomposition. Removing drivers removes a direct
# cost while adding teleoperation and remote supervision, which are overhead this model omits --
# so an autonomy saving computed here is an OVERestimate. Applies to the BACKLOG autonomy item
# only, not to 1c/1d. It must be stated there, or the omission silently becomes a bias.
#
# All three surcharge factors are UPLIFTS, not multipliers: 0.0 means no surcharge, 0.20 means
# +20 pct on the affected hours only.
#
# NO separate swap or station term (user decision 2026-08-14) -- see SWAP INFRASTRUCTURE below.
#
# CONVENTIONS FIXED BY USER 2026-08-13:
#   - VHT = durH (tour/shift duration incl. dwell), NOT travelH. Rationale: the driver is
#     paid for the shift, not for moving. See METHODS-LOG 2.33.
#   - c_dist is vehicle-type specific, never global. The fleet mix is endogenous
#     (0-93 pct km share size_s, METHODS-LOG 2.7) -- a global rate would erase the mix effect.
#   - Evaluate C on fleet-wide aggregates, then split per M11 (marginal attribution:
#     parcels pay accepted totalTimeLoss * c_time + delivery km * c_dist; pax pay the rest).
#     Headline KPI is total system cost; the M11 split is a secondary reporting figure.
#   - costActivity is SUBSUMED by c_time * VHT -- never add it on top (double count).
#   - costTimeWindowPenalty stays OUT (5 EUR/s is a scoring device, not a price).
#
# LABOUR DERIVATION (identical formula for every arm; fill the assumption rows, derive the rate).
# The three special-payment terms are additive and any of them may be 0 -- this keeps each
# source's own wording intact (LMD: one 13th monthly salary; DRT: an absolute annual sum):
#   base_annual   = wage_tariff_hourly * weekly_hours * 52
#   gross_annual  = base_annual
#                   + annual_special_payment_months * (base_annual / 12)
#                   + annual_special_payment_eur
#                   + holiday_bonus
#   employer_cost = gross_annual * (1 + employer_oncost_rate)
#   daily_hours   = weekly_hours / 5
#   productive_h  = weekly_hours * 52 - (vacation_days + public_holidays + sick_days) * daily_hours
#   c_time        = employer_cost / productive_h
#
# DISTANCE CHANNEL (added v0.3). Two sources that turned out to validate each other:
#   Hoerl/Briand/Puchinger (TRD 2025, Lyon) prices distance as FUEL ONLY at 14.40 EUR/100 km.
#   ICCT/RAP gives 9.5 l/100 km at 1.16 EUR/l (2021 prices) = 11.02 EUR/100 km, plus 11 EUR/100 km
#   maintenance. The implied diesel price behind Hoerl is 14.40 / 9.5 = 1.52 EUR/l -- i.e. the same
#   consumption assumption at a later price vintage. The sources are consistent.
#   THE GAP THEY CLOSE TOGETHER: Hoerl's fixed cost carries no maintenance and his distance term is
#   fuel only, so maintenance is missing from his model entirely. ICCT supplies exactly that term.
#   Therefore: maintenance sits in c_dist (distance-proportional, per ICCT), NOT in c_veh.
#
#   Consumption is NOT taken from ICCT as a flat 9.5 l/100 km. The EMEP/EEA channel already in this
#   repo resolves consumption per N1 segment (data/emep_hot_factors.csv, mapping in
#   extract_emissions.py:31-33), so cost and emissions can run off ONE consumption assumption
#   instead of drifting apart. At 30 km/h: N1-II 2.183 MJ/km, N1-III 3.123 MJ/km (+43 pct).
#   Converted at 35.65 MJ/l that is 6.12 vs 8.76 l/100 km. ICCT's 9.5 sits 8 pct above the N1-III
#   figure -- close, and its Ford Transit 350E (4490 kg GVW) is indeed an N1-III-or-heavier vehicle.
#   Using ICCT's flat 9.5 for all three van types would overstate size_s by 55 pct.
#
# SWAP INFRASTRUCTURE -- deliberately NOT a separate cost term (user decision 2026-08-14).
# Three reasons, all difference arguments: what is identical in both arms cancels in a comparison.
#   1. The swap OPERATION is already priced. Modular.RETOOLING_S = 420 s is a real
#      DefaultDrtCapacityChangeTask that blocks the vehicle, so it lands in VHT and is charged at
#      c_time. Deadhead lands in VKT. A handling flat rate on top would double-count that time.
#      Basis: the driver performs the swap himself, like a tractor-trailer driver coupling a
#      trailer -- consistent with "Fahreroekonomie unveraendert" (METHODS-LOG 1068).
#      NOT justified by U-Shift autonomy: autonomy is explicitly out of scope (METHODS-LOG 4.4),
#      and assuming an autonomous swap while keeping a paid driver for the drive is inconsistent.
#   2. The swap MECHANISM is vehicle capital, not station capital -- the driveboard lifts the
#      capsule itself. It therefore sits inside c_veh_drt_modular.
#   3. Standing area and pre-tour commissioning occur in BOTH arms (an LMD van is also parked and
#      loaded before 07:30, outside durH). 100 parcels in one van or 2 x 50 in two capsules is the
#      same effort per parcel. Cancels in the comparison.
# THE CAPSULE STOCK is inside c_veh_drt_modular: one driveboard + TWO capsules (one pax, one
# freight). At low theta most vehicles never swap and would need only one, so this OVERSTATES
# slightly -- a bias that runs against 1d, which is the acceptable direction.
# WHAT STILL HAS TO BE REPORTED -- a quantity, not a price: peak_concurrent_swaps per depot
# (ModularKpiHandler.java:177). METHODS-LOG 2.19 assumes unlimited parallel swap bays; the peak
# figure is what decides whether dropping the cost is trivial (N ca. 3) or heroic (N ca. 40).
# Costing nothing does not make the bay requirement disappear.
#
# STATUS VALUES:
#   SET      = value fixed and sourced, ready to use
#   TODO     = must be researched. A PROVISIONAL value may already be present so the
#              derivation runs -- a filled value with status TODO is NOT sourced.
#   DERIVED  = computed from the assumption rows by the loader. The value column stays EMPTY
#              on purpose; the current result is noted with its date so a stale figure is
#              recognisable as stale.
#   REVIEW   = value inherited from the legacy model, source unknown -- confirm or replace
#   OPTIONAL = deliberately 0 / omitted; if you enter a value, also state why
#
# EDITING: use a text editor or VS Code, NOT Excel. German Excel rewrites this as
# semicolon-separated with decimal commas, which silently breaks the pandas reader.
# Read with: pd.read_csv(path, comment='#', encoding='utf-8')
#
param_id,arm,vehicle_type,kind,value,unit,status,source,source_date,note
crosscheck_veh_hour_hatzenbuehler,all,,crosscheck,19.37,EUR/(veh*h),SET,"Hatzenbuehler et al. 2022, Tab. 4, alpha2 fleet size related cost",2026-08-14,"NOT TRANSFERABLE, and the arithmetic shows why: at ca. 10 operating hours per day 19.37 EUR/h is 194 EUR/d per vehicle, roughly 9x our sourced capital band of 14.80-22.41 EUR/d. So alpha2 cannot be vehicle capital -- it must carry labour or full operating cost. Against our per-vehicle-hour build of ca. 41 EUR (33.45 driver + 1.5 capital + 2.8 maintenance + 3.4 energy) and Currie/Fournier's 54.7 EUR it still sits low, consistent with an autonomous or low-wage assumption. Their alpha4 for unserved requests carries the SAME 19.37, which identifies it as a penalty calibrated to alpha2 rather than an independently costed item. THE LESSON WE KEEP: a EUR/h fleet term is ambiguous unless its multiplicand is declared -- ours is durH, fixed in vht_basis"
crosscheck_modularity_discount,modular,,crosscheck,0.6,factor on operating cost,SET,"Hatzenbuehler et al. 2022, Tab. 4, eta operational cost reduction",2026-08-14,"THE SECOND SOURCE THAT DECLINES TO PRICE A MODULARITY PREMIUM, and it points the other way: modular operation is assumed 40 pct CHEAPER. DOES NOT TRANSFER AS A NUMBER -- their modularity is PLATOONING (up to Z_max = 10 modules coupled into one platoon, so traction and supervision are shared across the platoon), ours is capsule swap on a single driveboard with one driver throughout. The platoon economy has no analogue in 1d. eta is also their own ASSUMPTION, varied in their parameter study, not a measurement. What transfers is the DIRECTION: together with Meinhardt (premium balanced by energy savings) this brackets the modular premium at 0.6-1.0 and makes 1.0 the conservative end -- see modular_premium_factor"
crosscheck_consolidation_effect,modular,,crosscheck,0.09,share,SET,"Hatzenbuehler et al. 2022, abstract: 48 pct savings from modularity plus an additional 9 pct from consolidation",2026-08-14,"FORWARD MAGNITUDE CHECK FOR 1d -- the one number in this paper that maps onto our question. Their 'consolidation' is joint optimisation of passenger and freight demand in one fleet, which is what 1c and 1d do, and it buys 9 pct on top of an already-modular base while empty vehicle km fall by over 60 pct. So the expected order for the integration effect is single-digit to low-double-digit percent, NOT 40 pct. If 1d lands far above that, look for a defect before claiming a result. CAVEATS: 80 requests and 5 depots is a small synthetic instance, their base case is autonomous AND already modular, and the two effects are reported sequentially -- 9 pct is not a standalone consolidation elasticity"
crosscheck_autonomy_effect,all,,crosscheck,-0.673,share,SET,"Meinhardt et al. 2022, Procedia Computer Science, Tab. 2: Base Case 252208 EUR vs Base Case automated 82598 EUR",2026-08-14,"Removing the driver cuts total cost by 67.3 pct -- the labour channel quantified by an independent source. Directly relevant to the autonomy switch (BACKLOG / METHODS-LOG 1.1): that is the order of magnitude the switch would move. Their labour share (67.3 pct) is below ours (88.2 pct) and Brotcorne's (83 pct), and the gap is fully explained: their tours run 3.87 h against our 6.71 h, and their 17.64 EUR/h is a TABLE wage, ca. 1.64x below our full employer cost. Corrected for both, the shares converge"
crosscheck_wage_tabular,all,,crosscheck,17.64,EUR/h,SET,"Meinhardt et al. 2022, Procedia Computer Science, Tab. 2, driver wages in the Base Case",2026-08-14,"FOURTH labour reference and almost exactly DHL's 17.20 EUR/h TARIFF wage -- which means it is a table wage, not an employer full cost. The source therefore understates labour the same way the HAGRID legacy model did. Confirms that our 28.99 EUR/h route (table wage plus on-costs over productive hours) is the methodologically correct one, and that the difference is roughly a factor 1.64"
crosscheck_dist_cost_bev,all,,crosscheck,0.2522,EUR/km,SET,"Meinhardt et al. 2022, Procedia Computer Science, Tab. 2, all cases fully electric",2026-08-14,"Practically identical to our diesel build (c_maint_per_km 0.11 + N1-III energy 0.136 = 0.246 EUR/km, +2.5 pct apart) -- good order-of-magnitude validation. NOT directly transferable: theirs is an ELECTRIC vehicle, so the composition differs (cheaper energy, battery degradation, different maintenance). Also a structurally different scenario: 7117 EUR / 0.2522 = 28220 km over 2487 tours = 11.3 km per tour against our 45.7, and 11.3 km in 3.87 h means dense urban delivery with heavy dwell. Absolute values do not transfer, the structure does"
crosscheck_personnel_brotcorne,lmd,,crosscheck,56000.0,EUR/a,SET,"Brotcorne et al. Tab. 2, Personnel costs, diesel vehicle",2026-08-13,"THIRD independent labour reference. Above both of ours: DHL 45539 EUR/a and TV-N 51865 EUR/a employer cost. Over our 1571 productive hours that is 35.7 EUR/h vs our 28.99 (LMD) and 33.45 (DRT) -- i.e. our labour rates are CONSERVATIVE, not inflated. Italian price level, deflation and country adjustment not applied. Do NOT take their 2.24 EUR/km personnel figure: it divides by 25000 km/a"
crosscheck_labour_per_driving_hour,lmd,,crosscheck,78.4,EUR/h,SET,"Brotcorne et al. Tab. 2: 56000 EUR/a over 25000 km at 35 km/h commercial speed = 714 driving hours",2026-08-13,"NOT a usable rate -- recorded because it is the cleanest external demonstration of why vht_basis must be durH. Pricing labour over DRIVING time alone yields 78 EUR/h, because the driver is paid for the shift while the vehicle stands. Same figure over shift hours is 35.7 EUR/h"
crosscheck_vehicle_fixed_brotcorne,lmd,,crosscheck,6723.31,EUR/a,SET,"Brotcorne et al. Tab. 2: purchasing 4575.46 minus VAT 825.26, plus taxes 292.78, plus insurance 2680.33",2026-08-13,"NO DOUBLE COUNT -- resolved by user 2026-08-13: fire and theft cover sit inside the leasing agreement, everything else in truck liability, so the two items are disjoint and the sum is complete. VAT REMOVED on purpose: 22 pct is Italian, and input VAT is deductible for a business. At 300 operating days this is 22.41 EUR/d against Hoerl's 14.80 EUR/d -- BAND for c_veh size_s, factor 1.51. The spread is explainable (Hoerl carries less or no liability cover; Italian vs French price level), so use Hoerl as the point value and Brotcorne as the upper bound. Still Italian-specific and not transferable: IPT, DMV/PRA, stamp duty"
crosscheck_consumption_brotcorne,lmd,,crosscheck,4.8,l/100km,SET,"Brotcorne et al. Tab. 2: 0.0689 EUR/km over 1.4356 EUR/l (0.5593 manufacturing + 0.8763 production tax)",2026-08-13,"Well BELOW our N1-II figure of 6.12 and half of ICCT's 9.5 -- their vehicle is smaller than our size_s despite ca. 90 deliveries/day. Argues against using this table for size_m/size_l. The fuelling block of the table is mis-typeset: the 'Consumption [EUR/100 km]' column carries 0.048 l/km and the commercial speed 35 has slipped a column"
crosscheck_legacy_c_dist,lmd,,crosscheck,0.357223,EUR/km,REVIEW,"lmd-vehicle-types.xml costsPerMeter, ct_cep_size_s",2026-08-11,"Legacy distance rate, no source. The new build (maintenance 0.11 + N1-II fuel) lands well below it at any plausible diesel price -- e.g. 0.21 EUR/km at 1.70 EUR/l, i.e. the legacy rate overstates by ca. 70 pct. Document the direction: it works OPPOSITE to the labour understatement"
aud_eur_rate,drt,,assumption,0.65,EUR/AUD,SET,"20-year mean of AUD/EUR year-end rates 2007-2026 (0.6460); also the 2017 year-end close (0.6516)",2026-08-14,"Two convergent justifications for the same number: the 20-year mean rounds to 0.65, and 0.6516 is the close of 2017 -- the last startup year in Currie and Fournier's sample, hence plausibly their price base. Upper edge of the plausible range (5-year mean 0.606, 10-year 0.619, current 0.6125; the long-run mean is carried by the 2010-2012 highs of 0.76-0.79). Bias direction is the uncomfortable one: a higher rate raises the Australian figures in euro and thus tests our bottom-up more strictly"
price_deflation_applied,all,,convention,none,-,SET,"User decision 2026-08-14: accepted caveat, not worth the detail work",2026-08-14,"CATCH, DELIBERATELY NOT FIXED. Four sources, four price vintages, none deflated to price_base_year 2026: ICCT 2021, Brotcorne unknown, Hoerl 2025, Currie/Fournier probably 2017. Why it is acceptable: labour stands on 2026 agreements (DHL, TV-N) and carries 88 pct of C, so the only affected cost row is c_maint_per_km (0.11 -> ca. 0.13 deflated, worth 0.35 pct of total cost). The one place it does bite is the Currie/Fournier crosscheck, where ca. +25 pct euro-area inflation 2017-2026 would move 54.7 EUR/veh-h to ca. 68 and widen the gap to our bottom-up from 27 to ca. 41 pct -- i.e. it would enlarge the room attributed to overhead_factor. Acceptable because that crosscheck is a PLAUSIBILITY check, not a calibration: its regressions carry R2 0.37 / 0.11 / 0.06 and the scatter spans 30-360 AUD/veh-h, so a 6 pct rate question and a 25 pct deflator both vanish inside the band. State the vintages in the methods chapter and move on"
crosscheck_drt_veh_hour_currie,drt,,crosscheck,84.1,AUD/(veh*h),SET,"Currie and Fournier Fig. 6 regression y = 181.47 * x^-0.334 evaluated at a 10-year service length",2026-08-13,"COST PER VEHICLE-HOUR, which maps directly onto our c_time * VHT structure -- far more useful than a EUR/vehicle-year figure. Curve values: 106 AUD at 5 years, 84 at 10, 67 at 20 (i.e. 64 / 50 / 40 EUR at 0.60). USE AS A BAND, NOT A POINT: R2 is 0.3748, and the Fig. 7 trends are statistically empty (R2 0.11 per vehicle-hour, 0.06 per passenger) -- the scatter is the information, the trend lines are not. Fig. 7 scatter spans ca. 0-360 AUD/veh-h with the mass between 50 and 150. Our bottom-up rough estimate lands near 40 EUR/veh-h (33.45 driver + ca. 1 vehicle + ca. 2.8 maintenance + ca. 3.4 energy at 25 km/h), i.e. between the 10- and 20-year curve values -- plausible, and the gap to younger services is where overhead sits"
crosscheck_drt_sprinti_hannover,drt,drt_pax_cap8,crosscheck,493.15,EUR/(veh*d),SET,"Sprinti Hannover (Uestra/regiobus DRT): 15000 EUR per vehicle and month, all-in incl. personnel",2026-08-14,"THE BEST CROSSCHECK IN THIS FILE -- the first reference in the SAME COUNTRY and the SAME MODE. 15000 * 12 / 365 = 493.15 EUR/veh-d = 180000 EUR/veh-a; at ca. 120 vehicles that is 21.6 M EUR/a. FLEET MATCHES OURS: 10 minibuses + 60 Sprinters + 50 BEV, so ca. 86 pct Sprinter class, which is our drt_pax_cap8 -- unlike Berrada/Poulhes, who price a different (autonomous shuttle) vehicle. TWO UNKNOWNS, ONE EQUATION (vehicle hours H and overhead), so it VALIDATES A REGION and determines nothing. At overhead 0/10/15/20/30 pct the implied H is 11.95 / 10.81 / 10.32 / 9.87 / 9.07 h, i.e. 2.1-2.8 FTE per vehicle -- operationally right for 365-day coverage at 1550 productive hours per FTE. Resulting 41-54 EUR/veh-h spans exactly from our own bottom-up (41) to Currie/Fournier (54.7): Sprinti fills our corridor rather than sitting beside it. WHAT IT EXCLUDES: at 16 h/veh-d labour alone is 535 EUR/d against 493 EUR/d total, so a two-shift-per-vehicle operation does not fit at TV-N wages -- hard ceiling 11.95 h. The service WINDOW is ca. 20 h/d (4.5 h night break weekdays, 1.5 h at weekends, Sunday from 08:00), so ca. half the fleet is out at any moment, which is normal for peak-driven DRT. FOURTH TIME OUR LABOUR RATE IS CONSERVATIVE: 33.45 EUR/h is TV-N SACHSEN, Hannover is Lower Saxony where rates are typically higher, which would push H lower still. IT CANNOT ISOLATE c_veh -- do not try: the residual after labour and distance swings 17.95 / 57.55 / 84.48 EUR/d at H = 12.0 / 11.0 / 10.3 h, a factor 4.7, and it still contains the omitted overhead. Sprinti is an UPPER BOUND and a consistency probe, never the source of a rate. VINTAGE: fleet state 2026 with 10 BEV newly added that year; ca. 42 pct BEV share moves the figure by 1-2 pct, and THE SIGN DEPENDS ON SCOPE (corrected 2026-08-14, an earlier note here had it one-directional): Lu et al. 2023 price charging infrastructure at 0.0507 EUR/km, which far outweighs their energy saving of 0.0181 EUR/km, so electrification raises their distance cost by 18 pct plus 2800 EUR/a fixed -- ca. +19 EUR/veh-d, i.e. ca. +8 EUR/d at a 42 pct share. Within OUR cost scope BEV is still the cheaper one, because charging infrastructure is depot cost and therefore sits in the omitted overhead; within Sprinti's all-in scope it is probably the dearer one. Either way the mix effect is 1-2 pct and does not threaten the comparison -- but cite the figure with its fleet state, it will move as the fleet electrifies"
overhead_factor,all,,rate,0.0,factor on direct cost,OPTIONAL,"User decision 2026-08-14: report direct operating cost, do not pin an overhead rate",2026-08-14,"ZERO ON PURPOSE, and closed as a research item -- it was TODO until 2026-08-14. WHAT IT WOULD HAVE COVERED, so nobody concludes it was forgotten: dispatch centre (the big one for DRT -- every ride is individually matched, unlike scheduled bus), booking app and matching platform licence, WORKSHOP LABOUR (c_maint_per_km is an ICCT parts-and-materials rate, the mechanics' wages are not in it), depot land and buildings, cleaning, administration, management, service planning, customer hotline, spare-vehicle provisioning. Insurance and vehicle tax are NOT here -- they sit in the vehicle rate. WHY ZERO IS DEFENSIBLE: see the SCOPE block in the header -- an arm-independent factor cancels exactly in every ratio we report, and under all three plausible scaling laws the omission is neutral or conservative for the integration hypothesis. CONSEQUENCE FOR NAMING: the headline KPI is direct operating cost. CONSEQUENCE FOR CROSSCHECKS: every empirical figure (Sprinti, Currie/Fournier, Brotcorne) contains overhead, so our C must land BELOW them -- they are upper bounds, never calibration targets. Also the reason the Currie/Fournier circularity warning still stands: do not back out this zero from the gap"
autonomy_nonlabour_uplift,autonomy_sensitivity,,rate,0.17,uplift on non-labour direct cost,SET,"Lu et al. 2023, Vulkaneifel case study, TRA: Electric -> Autonomous columns",2026-08-14,"RAISED FROM THE USER'S 5-10 PCT ASSUMPTION TO A SOURCED 17 PCT (2026-08-14). Lu et al. allow the clean isolation because their autonomous variant is ALSO electric: comparing Electric -> Autonomous gives +17.4 pct at 40000 km/a and +17.1 pct at 100000 km/a -- stable across mileage, hence not a mileage artefact. It comes from capital +50 pct (1928 -> 2901 EUR/a) and vehicle utilisation +28 pct (0.1579 -> 0.2019 EUR/km) at unchanged energy and charging cost. DO NOT USE THEIR Conventional -> Autonomous figure (+51 to +66 pct): it bundles electrification with autonomy. SIZE CHECK: at 11 h/veh-d non-labour is ca. 125 EUR/d, so 17 pct is ca. 21 EUR/d = 4.3 pct of total -- about one seventeenth of the labour effect. Still clearly subordinate to autonomy_supervision_ratio, but no longer cosmetic. OUT OF SCOPE FOR THE MAIN STUDY -- METHODS-LOG 4.4 excludes autonomy explicitly. The arm is deliberately named autonomy_sensitivity, not baseline/1c/1d/lmd/drt/modular, so an arm filter can NEVER pick this up for the headline results. Applies to vehicle capital, maintenance and energy only (sensors, calibration, remote-supervision hardware); mid-band of the user's 5-10 pct. HONEST SIZE CHECK: at 11 h/veh-d labour is 74.6 pct of cost, so non-labour is ca. 125 EUR/d and 7.5 pct of that is 9.4 EUR/d = 1.9 pct of total -- about ONE FORTIETH of the labour effect. This parameter is nearly cosmetic; the autonomy result is decided almost entirely by autonomy_supervision_ratio. Spend the care there"
autonomy_supervision_ratio,autonomy_sensitivity,,assumption,,vehicles per remote operator,TODO,,,"OUT OF SCOPE FOR THE MAIN STUDY, same shielding as autonomy_nonlabour_uplift. THE DECISIVE AUTONOMY PARAMETER: labour under autonomy is c_time / ratio, not zero. At 1:10 that is 3.35 EUR/h against 33.45 EUR/h, i.e. 90 pct saved rather than 100 pct -- and the gap between those two assumptions is TEN TIMES the whole autonomy_nonlabour_uplift. Meinhardt et al. 2022 set driver wages to 0 EUR/h for all automated cases (crosscheck_autonomy_effect: -67.3 pct total cost), which is the OPTIMISTIC BOUND, not a neutral choice. AND REMEMBER THE SCOPE GAP: teleoperation and remote supervision are overhead, and overhead_factor is zero in this model -- so an autonomy saving computed here is an OVERestimate on two counts at once. Report it as a band, never as a point"
crosscheck_lmd_daily_total,lmd,,crosscheck,189.15,EUR/d,REVIEW,"lmd-vehicle-types.xml fixedCostsPerDay",2026-08-11,"LEGACY total per TOUR, vehicle and driver mixed, no source anywhere in the repo. The new derivation gives ca. 221 EUR for a 7 h tour (203 EUR labour at 28.99 EUR/h + 17.76 EUR vehicle), i.e. the legacy rate understates by ca. 15 pct. Document this delta -- it moves the baseline up and therefore makes 1c/1d look relatively better"
